1810	0	a	My husband and I ate lunch here and were very disappointed with the food and service.
2086	1	a	Sooooo good!!
450	1	a	Love This Phone.
1208	1	a	The movie was very interesting from beginning to the end.  
997	0	a	It is shameful.  
1098	0	a	In short - this was a monumental waste of time and energy and I would not recommend anyone to EVER see this film.  
492	1	a	Their Research and Development division obviously knows what they're doing.
2074	1	a	The restaurant atmosphere was exquisite.
1427	1	a	Being a 90's child, I truly enjoyed this show and I can proudly say that I enjoyed it big time and even more than the classical WB cartoons.  
956	0	a	How this piece of trash was ever released is beyond me: the acting, the story, the characters, the supposedly special effects, etc...it's ALL wrong.  
1312	1	a	PS the only scene in the movie that was cool is when the central character finds her room blown up.  
1011	0	a	You can't relate with them, hell you barely can understand them.  
577	1	a	This is a great little item.
1867	0	a	My girlfriend's veal was very bad.
784	1	a	They have been around for years and carries the highest quality of anti-glare screen protector that I have found to date.
689	1	a	Made very sturdy.
344	0	a	Don't trust their website and don't expect any helpful support.
1980	0	a	The Wife hated her meal (coconut shrimp), and our friends really did not enjoy their meals, either.
1305	1	a	I especially liked the non-cliche choices with the parents; in other movies, I could predict the dialog verbatim, but the writing in this movie made better selections.  
1349	1	a	It's a gloriously fun, fast paced and fairly accurate portrayal of the night of a raver.  
1067	0	a	Not only did it only confirm that the film would be unfunny and generic, but it also managed to give away the ENTIRE movie; and I'm not exaggerating - every moment, every plot point, every joke is told in the trailer.  
1686	0	a	Now the burgers aren't as good, the pizza which used to be amazing is doughy and flavorless.
78	0	a	Poorly contstruct hinge.
2211	1	a	In an interesting part of town, this place is amazing.
994	0	a	The lead man is charisma-free.  
1432	1	a	Saw the movie today and thought it was a good effort, good messages for kids.  
1111	0	a	But the acting--even that of such professionals as Drago and Debbie Rochon--was terrible, the directing worse (perhaps contributory to the former), the dialog chimp-like, and the camera work, barely tolerable.  
2063	1	a	So absolutley fantastic.
714	1	a	The pairing of the two devices was so easy it barely took a couple minutes before I started making calls with the voice dialing feature.
1079	0	a	The secondary plot line is incomprehensible and its relation to the primary plot line is mystifying.  
1763	0	a	It was equally awful.
2059	1	a	this was a different cut than the piece the other day but still wonderful and tender s well as well flavored.
962	0	a	His co-stars don't fare much better, with people like Morgan Freeman, Jonah Hill, and Ed Helms just wasted.  
1569	1	a	Garbo, who showed right off the bat that her talents could carry over from the silent era (I wanted to see some of her silent work, but Netflix doesn't seem to be stocking them.  
268	0	a	VERY cheap plastic, creaks like an old wooden floor.
654	1	a	I bought this to use with my Kindle Fire and absolutely loved it!
2377	1	a	He deserves 5 stars.
1589	1	a	I had always known that Errol Flynn was a brilliant actor as he was my dads favourite actor, and I grew up watching his films as a child.  
1448	1	a	If there was ever an indication of a writer and a director's ability to meld two highly volatile temperaments into a seamless union of creativity, then this is it!  
1977	0	a	For that price I can think of a few place I would have much rather gone.
2220	1	a	Their steaks are 100% recommended!
415	1	a	Overall, I am psyched to have a phone which has all my appointments and contacts in and gets great reception.
2342	1	a	The steak and the shrimp are in my opinion the best entrees at GC.
1861	0	a	The poor batter to meat ratio made the chicken tenders very unsatisfying.
2327	1	a	The black eyed peas and sweet potatoes... UNREAL!
1272	1	a	The scenery that the two daughters paint and photograph are beautiful.  
1376	1	a	This movie is also revealing.  
233	0	a	NOT WHAT I WANTED.
698	1	a	It's been my choice headset for years.Great sound; good volume; good noise cancellation.
2052	1	a	It'll be a regular stop on my trips to Phoenix!
1725	0	a	I hate those things as much as cheap quality black olives.
1793	0	a	"not even a ""hello, we will be right with you."""
889	0	a	A very, very, very slow-moving, aimless movie about a distressed, drifting young man.  
2189	1	a	Great Subway, in fact it's so good when you come here every other Subway will not meet your expectations.
1996	0	a	"I don't know what the big deal is about this place, but I won't be back ""ya'all""."
1316	1	a	It felt like a very gripping, intelligent stage play (but without the overly theatrical feeling one actually gets from watching people on a stage) which plays on everyone's terror of a white lie escalating to monstrous consequences.  
1690	0	a	The selection of food was not the best.
514	1	a	Works good.
1113	0	a	If you do go see this movie, bring a pillow or a girlfriend/boyfriend to keep you occupied through out.  
872	0	a	I was very disappointed in the movie.  
2198	1	a	The staff is great, the food is delish, and they have an incredible beer selection.
1820	0	a	I have been to very few places to eat that under no circumstances would I ever return to, and this tops the list.
602	1	a	much better than the hard plastic cases.
2361	1	a	We had a group of 70+ when we claimed we would only have 40 and they handled us beautifully.
2204	1	a	I had heard good things about this place, but it exceeding every hope I could have dreamed of.
1350	1	a	This is an extraordinary film.  
532	1	a	I'm pleased.
68	0	a	I'm a bit disappointed.
2083	1	a	We'd definitely go back here again.
2291	1	a	Great place to eat, reminds me of the little mom and pop shops in the San Francisco Bay Area.
897	0	a	Everything about this movie is stupid.  
1657	0	a	She ordered a toasted English muffin that came out untoasted.
1287	1	a	Excellent cast, story line, performances.  
95	0	a	Due to this happening on every call I was forced to stop using this headset.
1393	1	a	This early film from future goremeister Lucio Fulci is a very good addition to the giallo sub-genre.  
2289	1	a	The burger is good beef, cooked just right.
521	1	a	It quit working after I'd used it for about 18 months, so I just purchased another one because this is the best headset I've ever owned.
502	1	a	I love this phone , It is very handy and has a lot of features .
682	1	a	Appears to actually outperform the original battery from China that came with my V325i.
2151	1	a	Level 5 spicy was perfect, where spice didn't over-whelm the soup.
860	0	a	Yes, I am simplifying things here for the sake of brevity, for this really is at the core of the problems with this film - it has too much going on without any real, fulfilling explanation.  
1597	1	a	I rather enjoyed it.  
1082	0	a	Dee Snider just plain sucks.  
208	0	a	Saggy, floppy piece of junk.
1767	0	a	Waited 2 hours & never got either of our pizzas as many other around us who came in later did!
2046	1	a	The bathrooms are clean and the place itself is well decorated.
1196	0	a	The soundtrack sucked.  
853	0	a	It is an hour and half waste of time, following a bunch of very pretty high schoolers whine and cry about life.  
2076	1	a	Some highlights : Great quality nigiri here!
1464	1	a	Raw and sublimely moving.  
261	0	a	I would have given no star if I was able.
2242	1	a	A great way to finish a great.
2056	1	a	They were excellent.
1777	0	a	Waiter was a jerk.
2252	1	a	The food, amazing.
2120	1	a	If you're not familiar, check it out.
976	0	a	I can't believe there's even a sequel to this!  
887	0	a	I don't understand how this garbage got on the shelves of the movie store, it's not even a real movie!  
97	0	a	Does not fit.
2047	1	a	I got to enjoy the seafood salad, with a fabulous vinegrette.
323	0	a	When I placed my treo into the case, not only was it NOT snug, but there was A LOT of extra room on the sides.
2134	1	a	Very good, though!
1336	1	a	I will never forget it now.  
1972	0	a	WILL NEVER EVER GO BACK AND HAVE TOLD MANY PEOPLE WHAT HAD HAPPENED.
209	0	a	wont work right or atleast for me.
675	1	a	Comfortable fit - you need your headset to be comfortable for at least an hour at a time, if not for an entire day.
733	1	a	Works for me.
1528	1	a	You truly take this journey through the eyes and soul of a child.  
1379	1	a	This movie contained an all-star cast, and what I loved the most was that it opened my eyes to see other actors who I haven't seen before.  
1184	0	a	Bad script, bad direction and horrible acting make this one plain bad!  
374	0	a	My only complaint is the standard sound volume is a little low even when turned up to 5(of 5)
531	1	a	This is a great deal.
1494	1	a	The fact is, this film is a wonderful, heartwarming tale about two people chasing their dreams.  
393	0	a	Not nearly as good looking as the AMAZON picture makes it look.
2221	1	a	Awesome service and food.
1750	0	a	Not tasty and the texture was just nasty.
1515	1	a	Brilliance indeed.  
590	1	a	The sound quality is good and functionality is awesome.
924	0	a	The directing is sloppy at best.  
820	0	a	To call this movie a drama is ridiculous!  
234	0	a	Who in their right mind is gonna buy this battery?.
2271	1	a	Great place to have a couple drinks and watch any and all sporting events as the walls are covered with TV's.
751	1	a	A lot of websites have been rating this a very good phone and so do I.
722	1	a	lightweight and works well.
2213	1	a	Im in AZ all the time and now have my new spot.
284	0	a	Internet is excrutiatingly slow.
163	0	a	Then I exchanged for the same phone, even that had the same problem.
1512	1	a	Clever and a real crowd-pleaser--this film still ranks among Mickey's best films even after 80 wonderful years.  
411	1	a	Definitely a bargain.
1574	1	a	"Though The Wind and the Lion is told largely through the eyes of the son, every member of the family can identify with one of the characters, whether it be Sean Connery's noble brigand, Candace Bergen's feisty heroine, John Huston's wily John Hay or Steve Kanaly's spiffy, radiant, ruthless can-do lieutenant, Roosevelt's ""Big Stick"".  "
622	1	a	And I just love the colors!
2281	1	a	The cocktails are all handmade and delicious.
479	1	a	Works great.
2230	1	a	I love the decor with the Chinese calligraphy wall paper.
642	1	a	This frog phone charm is adorable and very eye catching.
1994	0	a	The plantains were the worst I've ever tasted.
2112	1	a	As for the service: I'm a fan, because it's quick and you're being served by some nice folks.
1559	1	a	It's still wild stuff though and is highly recommended to fans of giallo cinema.  
1628	0	a	Host staff were, for lack of a better word, BITCHES!
1359	1	a	10 out of 10 stars.  
467	1	a	Those phones are working just fine now.
1234	1	a	The result is a powerhouse achievement, made more timely now perhaps because of our culture's disturbing fascination with celebrity, and it's distorted interpretations of fame.  
274	0	a	What a waste of money and time!.
2234	1	a	High-quality chicken on the chicken Caesar salad.
2131	1	a	Best breakfast buffet!!!
524	1	a	Excellent product for the price.
1390	1	a	"It was that year, however, that reminded us that Huston was still at the top of his game as evinced by his faithful adaptation of James Joyce's acclaimed novella ""The Dead.  "
1714	0	a	Disappointing experience.
2246	1	a	So flavorful and has just the perfect amount of heat.
134	0	a	It doesn't work in Europe or Asia.
1130	0	a	The movie has almost no action scenes in it and very little comedy.  
1497	1	a	It's also great to see that renowned silent screenwriter Frances Marion hasn't missed a step going from silent to sound.  
1168	0	a	This would not even be good as a made for TV flick.  
1020	0	a	The acting was bad, the dialogs were extremely shallow and insincere.  
2275	1	a	the potatoes were great and so was the biscuit.
893	0	a	If it was to turn my good day feeling into a night of disturbing memories than I guess he succeeded.  
117	0	a	It's kind of embarrassing to use because of how it looks and mostly it's embarrassing how child-like the company is.
1222	1	a	(My mother and brother had to do this)When I saw Robert Ryan portraying this type of man, it was a very good imitation of this type of individual, and I was impressed.  
782	1	a	Best headset ever!!!.
1503	1	a	Overall I rate this movie a 10 out of a 1-10 scale.  
2133	1	a	Wow... Loved this place.
1442	1	a	Secondly, Hitchcock pretty much perfected the thriller and chase movie.  
157	0	a	I don't think it would hold it too securly on your belt.
94	0	a	don't waste your money and time.
1945	0	a	Tonight I had the Elk Filet special...and it sucked.
269	0	a	The real killer is the volume, and of course it breaking.
1771	0	a	Terrible management.
2119	1	a	So we went to Tigerlilly and had a fantastic afternoon!
1668	0	a	I had high hopes for this place since the burgers are cooked over a charcoal grill, but unfortunately the taste fell flat, way flat.
464	1	a	It has all the features I want
2243	1	a	I personally love the hummus, pita, baklava, falafels and Baba Ganoush (it's amazing what they do with eggplant!).
2188	1	a	Great Pizza and Salads!
2163	1	a	The only redeeming quality of the restaurant was that it was very inexpensive.
237	0	a	You need at least 3 mins to get to your phone book from the time you first turn on the phone.Battery life is short.
905	0	a	I mean this in a terrible way.  
1507	1	a	It presents a idyllic yet serious portrayal of the ups and downs of the characters lives.  
744	1	a	fast service.
2330	1	a	My fiancé and I came in the middle of the day and we were greeted and seated right away.
614	1	a	This phone is very fast with sending any kind of messages and web browsing is significantly faster than previous phones i have used.
971	0	a	"The ""explosion"" of the Gas tanks at the end was just as awful.  "
1971	0	a	Needless to say, I won't be going back anytime soon.
1796	0	a	The service here is fair at best.
926	0	a	If you see it, you should probably just leave it on the shelf.  
1807	0	a	The fried rice was dry as well.
2057	1	a	I ordered the Lemon raspberry ice cocktail which was also incredible.
1699	0	a	I as well would've given godfathers zero stars if possible.
1794	0	a	first time there and might just be the last.
153	0	a	Reaching for the bottom row is uncomfortable, and the send and end keys are not where I expect them to be.3.
453	1	a	Overall, I would recommend this phone over the new Walkman.
1610	0	a	dont go here.
2303	1	a	The nachos are a MUST HAVE!
126	0	a	"A must study for anyone interested in the ""worst sins"" of industrial design."
2175	1	a	Great place to relax and have an awesome burger and beer.
835	0	a	"Every time he opened his mouth you expect to hear, ""you see kids..."" Pulling the plug was a mercy killing for this horrible show.  "
678	1	a	Integrated seamlessly with the Motorola RAZR phone.
96	0	a	I checked everywhere and there is no feature for it which is really disappointing.
351	0	a	WORST PHONE EVER.
1805	0	a	The cashier had no care what so ever on what I had to say it still ended up being wayyy overpriced.
1684	0	a	I will not be eating there again.
2044	1	a	My ribeye steak was cooked perfectly and had great mesquite flavor.
668	1	a	Excellent product for the price.
1439	1	a	I really hope the team behind this movie makes more movies, and that they will continue to do so in their own, some kinda weird style.  
972	0	a	Another thing I didn't really like is when a character got punched in the face, a gallon of blood would spew forth soon after.  
1433	1	a	This is one of the best Italian thrillers of the early 70's.  
780	1	a	That being said, for a phone, the camera is very nice; many cool effects to play with, and video is decent as well.
928	0	a	Too politically correct.  
792	1	a	I like the fact that it rests lightly against your ear, rather than inside.
335	0	a	Painful on the ear.
2109	1	a	All the bread is made in-house!
923	0	a	Horrible!  
947	0	a	The story starts too fast with absolutely no suspense or build-up in the slightest.  
1549	1	a	Give this one a look.  
223	0	a	As an earlier review noted, plug in this charger and nothing happens.
2314	1	a	They have a good selection of food including a massive meatloaf sandwich, a crispy chicken wrap, a delish tuna melt and some tasty burgers.
1640	0	a	When my order arrived, one of the gyros was missing.
1443	1	a	Paolo Sorrentino has written a wonderful story about loneliness and Tony has built one of the most unforgettable characters seen in movies in recent years.  
1859	0	a	I do love sushi, but I found Kabuki to be over-priced, over-hip and under-services.
1152	0	a	Overall, this movie was cheap trash.  
1738	0	a	Why are these sad little vegetables so overcooked?
908	0	a	This movie is a solid example of a bad plot and a very, very bad idea all the way.  
413	1	a	For the price this was a great deal.
1297	1	a	I like Armand Assante & my cable company's summary sounded interesting, so I watched it, twice already, and probably will again.  
2372	1	a	The food was very good.
1310	1	a	;) Recommend with confidence!  
1662	0	a	I ordered Albondigas soup - which was just warm - and tasted like tomato soup with frozen meatballs.
631	1	a	The seller is very understanding and patient, I would definitely buy from them again.
2026	1	a	Wow very spicy but delicious.
41	0	a	This is so embarassing and also my ears hurt if I try to push the ear plug into my ear.
292	0	a	The nokia CA-42 USB cable did not work with my phone.
1916	0	a	Tasted like dirt.
886	0	a	There was absolutely no warmth or charm to these scenes or characters.  
1778	0	a	I wasn't really impressed with Strip Steak.
1572	1	a	For that, it's worth checking out.  
1759	0	a	This place deserves no stars.
712	1	a	Excellent bluetooth headset.
1722	0	a	Hot dishes are not hot, cold dishes are close to room temp.I watched staff prepare food with BARE HANDS, no gloves.Everything is deep fried in oil.
1188	0	a	The rest of the movie lacks art, charm, meaning... If it's about emptiness, it works I guess because it's empty.  
2365	1	a	To summarize... the food was incredible, nay, transcendant... but nothing brings me joy quite like the memory of the pneumatic condiment dispenser.
2022	1	a	For sushi on the Strip, this is the place to go.
1260	1	a	There is, however, some pretty good acting (at least, for this type of film).  
2017	1	a	Have been going since 2007 and every meal has been awesome!!
396	0	a	As I said above....PRETTY USELESS!
1728	0	a	We waited for thirty minutes to be seated (although there were 8 vacant tables and we were the only folks waiting).
1922	0	a	My fella got the huevos rancheros and they didn't look too appealing.
1016	0	a	I was left shattered from the experience of watching this 'film' and I took a good two hours to fully recover.  
715	1	a	I own 2 of these cases and would order another.
1706	0	a	Soggy and not good.
1214	1	a	"I saw it as a child on TV back in 1973, when it was ""The Stranger"" and I loved it.  "
130	0	a	Doesn't work at all.. I bougth it for my L7c and its not working.
2250	1	a	The sergeant pepper beef sandwich with auju sauce is an excellent sandwich as well.
1416	1	a	Loved the casting of Jimmy Buffet as the science teacher.  
1048	0	a	Not recommended.  
1495	1	a	The attractive set used throughout most of the film is an eye-pleasing gem.  
2060	1	a	The staff was very attentive.
1190	0	a	It is zillion times away from reality.  
2381	1	a	I will continue to come here on ladies night andddd date night ... highly recommend this place to anyone who is in the area (;
723	1	a	It looks very nice.
224	0	a	AFter the first charge kept going dead after 12 minutes.
2396	1	a	I could eat their bruschetta all day it is devine.
446	1	a	Excellent wallet type phone case.
736	1	a	Any ring tone..Overall good phone to buy..
1696	0	a	A FLY was in my apple juice.. A FLY!!!!!!!!
173	0	a	Sprint charges for this service.
496	1	a	awesome device.
1244	1	a	But it is entertaining, nonetheless.  
1369	1	a	This was such an awesome movie that i bought it off of Ebay.  
1023	0	a	This film (and I use that word loosely) is an insult to the movie-going public.  
2015	1	a	It was delicious!!!
2302	1	a	It was awesome.
380	0	a	I have had problems wit hit dropping signal and more.
2174	1	a	Wonderful lil tapas and the ambience made me feel all warm and fuzzy inside.
663	1	a	Very satisifed with that.
2039	1	a	Food was great and so was the serivce!
980	0	a	The poor actors.  
1158	0	a	Woa, talk about awful.  
1809	0	a	We ordered some old classics and some new dishes after going there a few times and were sorely disappointed with everything.
1724	0	a	If you look for authentic Thai food, go else where.
1055	0	a	i wouldnt see this movie again for free.  
1655	0	a	The Buffet at Bellagio was far from what I anticipated.
1493	1	a	"Some applause should be given to the ""prelude"" however.  "
1755	0	a	Seafood was limited to boiled shrimp and crab legs but the crab legs definitely did not taste fresh.
338	0	a	The instruction manual is lacking.
1334	1	a	The movie I received was a great quality film for it's age.  
1751	0	a	I vomited in the bathroom mid lunch.
2055	1	a	They also now serve Indian naan bread with hummus and some spicy pine nut sauce that was out of this world.
1258	1	a	) What makes this story different are the terrific production values - faultless photography, composition and editing - the terrific casting - the underappreciated Brian Keith playing a bully Teddy - and vivid history.  
363	0	a	Buttons are too small.
671	1	a	best bluetooth on the market.
724	1	a	I wear it everyday and it holds up very well.
25	0	a	$50 Down the drain.
1178	0	a	Not sure who was more lost - the flat characters or the audience, nearly half of whom walked out.  
387	0	a	i got this phone around the end of may and i'm completely unhappy with it.
1225	1	a	I saw this film over Christmas, and what a great film it was!  
418	1	a	Highly recommend for any one who has a blue tooth phone.
10	0	a	Basically the service was very bad.
1588	1	a	I think it was Robert Ryans best film, because he portrayed someone like my father, and he was a schizophrenic in real life,(my father) although he never murdered anyone but was affected more so during the second world war which made him worse.  
1586	1	a	Anne Heche was utterly convincing.  
1645	0	a	Then, as if I hadn't wasted enough of my life there, they poured salt in the wound by drawing out the time it took to bring the check.
2154	1	a	The steaks are all well trimmed and also perfectly cooked.
245	0	a	Obviously there is a problem with the adhesive.
183	0	a	You also cannot take pictures with it in the case because the lense is covered.
1740	0	a	No one at the table thought the food was above average or worth the wait that we had for it.
2203	1	a	It is PERFECT for a sit-down family meal or get together with a few friends.
1323	1	a	While you don't yet hear Mickey speak, there are tons of sound effects and music throughout the film--something we take for granted now but which was a huge crowd pleaser in 1928.  
1981	0	a	Bad day or not, I have a very low tolerance for rude customer service people, it is your job to be nice and polite, wash dishes otherwise!!
844	0	a	A truly, truly bad film.  
2378	1	a	Lordy, the Khao Soi is a dish that is not to be missed for curry lovers!
1550	1	a	Alexander Nevsky is a great film.  
440	1	a	The battery is working well as a replacement for the original that came with the phone over 2 years ago.
1293	1	a	I thought Errol Flynn was brilliant as Custer and has since become my favourite actor!  
1842	0	a	The server was very negligent of our needs and made us feel very unwelcome... I would not suggest this place!
1329	1	a	This mostly routine fact-based TV drama gets a boost from the fine performance by Cole.  
819	0	a	NOBODY identifies with these characters because they're all cardboard cutouts and stereotypes (or predictably reverse-stereotypes).  
90	0	a	I came over from Verizon because cingulair has nicer cell phones.... the first thing I noticed was the really bad service.
506	1	a	Nice quality build, unlike some cheap s*** out there.
679	1	a	Works great.
70	0	a	There's a horrible tick sound in the background on all my calls that I have never experienced before.
1357	1	a	Every single character was hilarious and deserved to be called a lead.  
149	0	a	Not only will it drain your player, but may also potentially fry it.
1389	1	a	I enjoyed it.  
546	1	a	good protection and does not make phone too bulky.
2013	1	a	Love the margaritas, too!
185	0	a	The construction of the headsets is poor.
1085	0	a	Hated it.  
436	1	a	The shipping time was also very quick!
1851	0	a	In summary, this was a largely disappointing dining experience.
665	1	a	It is very comfortable to wear as well, which is probably the most important aspect about using a case.
1071	0	a	20th Century Fox's ROAD HOUSE 1948) is not only quite a silly noir but is an implausible unmitigated bore of a movie.  
235	0	a	Battery lasts only a few hours.
1219	1	a	Yet, I enjoy watching it.  
1665	0	a	There is really nothing for me at postinos, hope your experience is better
1327	1	a	It was a riot to see Hugo Weaving play a sex-obsessed gay real estate salesman who uses his clients' houses for his trysts with the flaming Darren (Tom Hollander).  
1889	0	a	The servers are not pleasant to deal with and they don't always honor Pizza Hut coupons.
829	0	a	That was done in the second movie.  
1383	1	a	Enough can not be said of the remarkable animation in this film.  
2037	1	a	Very good lunch spot.
547	1	a	Very good quality though
449	1	a	Reversible plug works great.
832	0	a	In particular the relationship between the bakery assistant and the waitress just didn't work for me at all.  
1648	0	a	The live music on Fridays totally blows.
706	1	a	It holds a charge for a long time, is reasonably comfortable under long-wearing conditions and the quality of sound is tremendous.
128	0	a	I have had this phone for over a year now, and I will tell you, its not that great.
753	1	a	I usually don't like headbands but this one is very lightweight & doesn't mess up my hair.
594	1	a	I have only had it for a few weeks, but so far, so good.
1818	0	a	The chipolte ranch dipping sause was tasteless, seemed thin and watered down with no heat.
541	1	a	WELL IM SATISFIED.
2239	1	a	The pancake was also really good and pretty large at that.
842	0	a	Lucy Bell is so much higher than this crap and for her to sink this low is quite depressing.  
1133	0	a	Seriously, it's not worth wasting your, or your kid's time on.  
539	1	a	Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.
1517	1	a	All things considered, a job very well done.  
781	1	a	I have been very happy with the 510 and have had NO complaints from any one regarding my sound quality on their end.
76	0	a	doesn't last long.
1872	0	a	Hard to judge whether these sides were good because we were grossed out by the melted styrofoam and didn't want to eat it for fear of getting sick.
321	0	a	Bad Reception.
993	0	a	The CG opening sequence in space looked like it could have been created on Microsoft Slideshow for God's sake!  
1069	0	a	Not recommended.  
2030	1	a	I don't know what kind it is but they have the best iced tea.
866	0	a	Ironically I mostly find his films a total waste of time to watch.  
1355	1	a	I enjoyed reading this book to my children when they were little.  
604	1	a	I love all the features and form factor.
262	0	a	However, the ear pads come off easily and after only one week I lost one.
1088	0	a	So I am here to warn you--DO NOT RENT THIS MOVIE, it is the dumbest thing you have never seen!  
1647	0	a	But then they came back cold.
859	0	a	) very bad performance plays Angela Bennett, a computer expert who is at home all the time.  
1159	0	a	All this movie does is make you sick watching all these slackers make excuses for their stupid actions for 90 minutes.  
1523	1	a	The warmth it generates is in contrast to its austere backdrop.  
823	0	a	This movie is a pure disaster, the story is stupid and the editing is the worst I have seen, it confuses you incredibly.  
1311	1	a	I love the Scream movies and all horror movies and this one ranks way up there.  
158	0	a	It makes very strange ticking noises before it ends the call.
2216	1	a	Both of the egg rolls were fantastic.
216	0	a	Don't bother - go to the store.
2093	1	a	I had a salad with the wings, and some ice cream for dessert and left feeling quite satisfied.
305	0	a	It didn't work, people can not hear me when I talk.
67	0	a	Poor product.
2296	1	a	Back to good BBQ, lighter fare, reasonable pricing and tell the public they are back to the old ways.
2132	1	a	Overall, a great experience.
735	1	a	Excellent sound, battery life and inconspicuous to boot!.
1410	1	a	All the characters in this film are tremendously well played.  
1456	1	a	Not much dialogue, not much music, the whole film was shot as elaborately and aesthetically like a sculpture.  
598	1	a	My Sanyo has survived dozens of drops on blacktop without ill effect.
2340	1	a	You won't be disappointed.
488	1	a	These headphones were a great find - and I think they are perhaps the best purchase I've made in the last several years - seriously.
794	1	a	Very happy with this product.
184	0	a	Don't make the same mistake that I did and please don't buy this phone.
1840	0	a	It was probably dirt.
1928	0	a	Worse of all, he humiliated his worker right in front of me..Bunch of horrible name callings.
409	1	a	The sound is clear and the people I talk to on it are amazed at the quality too.
1878	0	a	We watched our waiter pay a lot more attention to other tables and ignore us.
188	0	a	Echo Problem....Very unsatisfactory
1975	0	a	The menu is always changing, food quality is going down & service is extremely slow.
1093	0	a	By the time the pyromaniac waylaid the assistant I was bored and didn't care what happened next and so I switched off.  
938	0	a	From here on the Widmark character turns unintentionally comical!  
2150	1	a	The food was delicious, our bartender was attentive and personable AND we got a great deal!
696	1	a	Product is exactly as described.
793	1	a	Very pleased with this headset.
1531	1	a	Overall, the film is interesting and thought-provoking.  
1577	1	a	Barney is definitely super DE duper.  
429	1	a	Excellent!.
1051	0	a	A cheap and cheerless heist movie with poor characterisation, lots of underbite style stoic emoting (think Chow Yun Fat in A Better Tomorrow) and some cheesy clichés thrown into an abandoned factory ready for a few poorly executed flying judo rolls a la John Woo.  
677	1	a	Great software for Motorolas.
2356	1	a	Service was fine and the waitress was friendly.
36	0	a	The phone takes FOREVER to charge like 2 to 5 hours literally.
2147	1	a	Their monster chicken fried steak and eggs is my all time favorite.
1270	1	a	I was particularly pleased with the acting ability of Dwight Schultz.  
27	0	a	Can't store anything but phone numbers to SIM.
2395	1	a	The sweet potato fries were very good and seasoned well.
1697	0	a	Spend your money elsewhere.
389	0	a	I bought this phone as a replacement for my StarTac and have regretted it since.
1233	1	a	Predictable, but not a bad watch.  
821	0	a	My only problem is I thought the actor playing the villain was a low rent Michael Ironside.  
1058	0	a	The movie was so boring, that I sometimes found myself occupied peaking in the paper instead of watching (never happened during a Columbo movie before!  
2155	1	a	Everyone is very attentive, providing excellent customer service.
890	0	a	It is not good.  
2088	1	a	This place is a jewel in Las Vegas, and exactly what I've been hoping to find in nearly ten years living here.
645	1	a	I'm using it with an iriver SPINN (with case) and it fits fine.
8	0	a	the only VERY DISAPPOINTING thing was there was NO SPEAKERPHONE!!!!
2000	1	a	This is a really fantastic Thai restaurant which is definitely worth a visit.
719	1	a	One of my favorite purchases ever.
937	0	a	I just got bored watching Jessice Lange take her clothes off!  
1989	0	a	I'm super pissd.
2383	1	a	Food was delicious!
109	0	a	Were JERKS on the phone.
2297	1	a	Penne vodka excellent!
900	0	a	If this premise sound stupid, that's because it is.  
147	0	a	It was horrible!.
1002	0	a	In fact, this stinker smells like a direct-to-video release.  
560	1	a	Great it was new packaged nice works good, no problems and it came in less time then I expected!!!!
196	0	a	The instructions didn't explain that a microphone jack could be used.
291	0	a	Design Flaw?.
145	0	a	So I had to take the battery out of the phone put it all back together and then restart it.
1915	0	a	I would avoid this place if you are staying in the Mirage.
1409	1	a	Having to humour him just to get by and get through the day was so apt.  
1352	1	a	An AMAZING finale to possibly the BEST trilogy of all time!  
73	0	a	dont buy it.
2208	1	a	Ample portions and good prices.
276	0	a	The replacement died in a few weeks.
1057	0	a	None of them are engaging or exciting.  
1246	1	a	The cast of veteran actors are more than just a nostalgia trip.  
707	1	a	I am very happy
2319	1	a	Very friendly staff.
894	0	a	I could not understand, what kind of idiot would produce this mess in the first place not to mention several season.  
2095	1	a	I can assure you that you won't be disappointed.
1330	1	a	Cinematography noteworthy including fine views of Barcelona and its famed Gaudi towers.  
2137	1	a	I gave it 5 stars then, and I'm giving it 5 stars now.
1788	0	a	I got home to see the driest damn wings ever!
871	0	a	It is just the sort of pap that is screened in the afternoon to punish the unemployed for not having jobs.  
343	0	a	it did not work in my cell phone plug i am very up set with the charger!.
2102	1	a	I can't wait to go back.
1388	1	a	I saw this short film on HBO the other day and absolutely loved it.  
1218	1	a	Plus, it was well-paced and suited its relatively short run time.  
537	1	a	I got the aluminum case for my new Palm VX and it worked really well--it has protected my handheld perfectly so far.
653	1	a	Because both ears are occupied, background is not distracting at all.
263	0	a	However I needed some better instructions.
783	1	a	Crisp and Clear.
1850	0	a	The shower area is outside so you can only rinse, not take a full shower, unless you don't mind being nude for everyone to see!
99	0	a	However, the keypads are so tinny that I sometimes reach the wrong buttons.
1753	0	a	Do not waste your money here!
969	0	a	One character is totally annoying with a voice that gives me the feeling of fingernails on a chalkboard.  
332	0	a	Worst ever.
809	0	a	At around 4 pm I bought it, at around 8pm I started to watch, at around 8.15pm I fast forwarded the remaining film to see if there was anything left watchable for a human being with a brain... but there wasn't.  
2152	1	a	The best place in Vegas for breakfast (just check out a Sat, or Sun.
50	0	a	Poor Construction.
1418	1	a	And there wasn't a single sour note struck acting-wise, either; some surprisingly solid casting, here.  
2286	1	a	Definitely worth venturing off the strip for the pork belly, will return next time I'm in Vegas.
